﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6I9rUMyOOl9oGCk7NeW07A","Seven Nation Army (Remix)","The Red Hot Strikers","Brazilian Football Party","1","27","197616","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:77RFXda1NeUkBIor8iZYJG","Peeping Tom - Original Mix","Jamie Berry, Rosie Harte","Peeping Tom","1","1","210000","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1nAsy2w6m8ukVGpo4cXZkI","Through the Fire and Flames (Live at Loud Park Festival 2014)","DragonForce","In The Line Of Fire (Live)","1","9","477760","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2PVmaH5EM5ljZVeBI54kQk","Freak of the Week","Freak Kitchen","Cooking With Pagans","1","2","259560","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6nvAjRLsqWJkFGvYvQPk9e","Sugar Tunes Numa Numa","Balan","Sugar Tunes Numa Numa","1","1","187501","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0hBTCmzXNNyxrz0WRmJfby","5upernova (Club Edit)","Archie","Full Discography","1","1","349973","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0JbM29a1k07ih4Smajh6UW","Push It to the Limit","Push It to the Limit Project","Push It to the Limit","1","1","226460","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3wmS6M7fUSXCiVd8NWlzkS","Pirates","Bullets And Octane","The Revelry","1","4","139640","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6xe55bJ8qjVTCrjJ0KAUbb","Mortal Kombat Theme - Game Theme","Misterioustheme","Mortal Kombat Theme (Game Theme)","1","1","207360","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:122AOGwKIrI40hLGYRwirG","Rockabye (feat. Sean Paul & Anne-Marie) - Thomas Rasmus Chill Mix","Clean Bandit, Sean Paul, Anne-Marie, Thomas Rasmus","Rockabye (feat. Sean Paul & Anne-Marie) [Remixes]","1","4","218773","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5knuzwU65gJK7IF5yJsuaW","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit, Sean Paul, Anne-Marie","Rockabye (feat. Sean Paul & Anne-Marie)","1","1","251088","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5gvUhA5nhiSkYj3XKkQsJf","Fly To Stay Alive","maNga","Anadolu Kartalları Film Müzikleri","1","24","243080","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1aRABBOEWL5ArSWcNdFnOv","Hint Kumaşı","maNga","Işıkları Söndürseler Bile","1","4","283336","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:54eZmuggBFJbV7k248bTTt","A Horse with No Name","America","America","1","5","252239","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0FE9t6xYkqWXU2ahLh6D8X","Shape of You","Ed Sheeran","Shape of You","1","1","233712","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:72D7EAwc5oXVlcozNfHNxi","Ijime, Dame, Zettai","BABYMETAL","BABYMETAL","1","13","367720","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7xOxtkr2C0jUDkKELaCze2","Head Bangeeeeerrrrr!!!!!","BABYMETAL","BABYMETAL","1","12","242880","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4kYqs8pS6PcXIEdvDluyJk","Akatsuki","BABYMETAL","BABYMETAL","1","5","327880","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:17lUVaPpDudhu9yKwUz0Ru","Doki Doki ☆ Morning","BABYMETAL","BABYMETAL","1","6","226533","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7B5BPZHG7NQ9SYrcND35Yp","Iine!","BABYMETAL","BABYMETAL","1","4","251240","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5n8CoyFNnQ7bvj5GgEetzz","Megitsune","BABYMETAL","BABYMETAL","1","2","248693","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3SxiAdI8dP9AaaEz1Z24mn","Earthquake","Labrinth, Tinie Tempah","Electronic Earth","1","2","274600","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:75riiKSuZZPY1l6yNVZPcd","Overture","Sam Cardon","Overwatch Soundtrack","1","1","114320","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:21RjktHHJXXXSgMY7vgEGT","Rally the Heroes","Derek Duke","Overwatch Soundtrack","1","2","133040","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2figKQoIrD4pRHG4UNQulS","Temple of Anubis","Derek Duke","Overwatch Soundtrack","1","3","120391","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6zGTn5LB5Y0F5Np2sCOr4K","The World Could Always Use More Heroes (Cinematic Intro)","Neal Acree, Sam Cardon, Derek Duke, Cris Velasco","Overwatch Soundtrack","1","4","351342","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3s672l4TpeCrc4YEjWj35d","King’s Row","Derek Duke","Overwatch Soundtrack","1","5","100333","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7CTY6k9EPjPrVDMr5iXlcN","Legacy","Cris Velasco","Overwatch Soundtrack","1","6","108466","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7kHlqZw1aeiBMd2fFAt8B3","Prepare to Attack","Neal Acree, Derek Duke","Overwatch Soundtrack","1","7","328320","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0w3YXQVJ8U3Hae1iQLteDb","Hanamura","Derek Duke","Overwatch Soundtrack","1","8","114146","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:50Yw9GzTa7vOOPO2DAh765","Old Soldier","Derek Duke","Overwatch Soundtrack","1","9","107773","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7rH3m2biwTyQ4F7pqCNB7V","Watchpoint: Gibraltar","Derek Duke","Overwatch Soundtrack","1","10","67493","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2Y3FwqlkfrYEt5wAXjf0TX","Numbani","Derek Duke","Overwatch Soundtrack","1","11","71946","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:67vLtSUF9MQTkr8RV0bm25","Situation Critical","Derek Duke","Overwatch Soundtrack","1","12","271493","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6Rp0gfbvzYcZjkX2e6taKk","Hollywood","Derek Duke, Adam Burgess","Overwatch Soundtrack","1","13","78880","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5cW7id9sp59MupRiHJdGK8","A Future Worth Fight For","Derek Duke","Overwatch Soundtrack","1","14","160440","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5PpWWvH4ninHGc9OmLmi2s","Volskaya Industries","Derek Duke","Overwatch Soundtrack","1","15","116146","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6Qc17z4CmhdjlSmmFWz2CH","Dorado","Derek Duke","Overwatch Soundtrack","1","16","104986","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5cCI40AiEhUKk7eYHYNk7T","Victory","Neal Acree, Derek Duke","Overwatch Soundtrack","1","17","179333","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5epQp5oVtJ642bHMM9lgiz","Route 66","Derek Duke","Overwatch Soundtrack","1","18","84480","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:71GzIhadwWZGJJ6PYnMzYg","We Are Overwatch","Neal Acree, Derek Duke","Overwatch Soundtrack","1","19","63733","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5T6zPXfX5NpihLaj7i1Bga","Nepal","Derek Duke","Overwatch Soundtrack","1","20","127253","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5vo6DiSJ29BrAKyLJHQYOH","…And Overwatch for All","Sam Cardon, Cris Velasco, Derek Duke","Overwatch Soundtrack","1","21","125066","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7MdE6vUrTTQz6ssPmOqJO7","War","Sum 41","War","1","1","209666","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:16pplDzJqzikgtHSEAYXbf","Hep Yaşın 19","MFÖ","Ve MFÖ","1","1","253492","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7f0jXNMu2xjQUtmKMuWhGA","What's Up?","4 Non Blondes","Bigger, Better, Faster, More !","1","3","295493","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:65OXGbKBQ8gUyJvUd0jNpf","Boom, Boom, Boom, Boom!!","Vengaboys","Greatest Hits!","1","2","201840","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6X0LbtgpysrL9WEuSGI8WP","How Bizarre","OMC","100 Essential Hits - 90s","5","5","225506","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1TfqLAPs4K3s2rJMoCokcS","Sweet Dreams (Are Made of This) - Remastered","Eurythmics","Sweet Dreams (Are Made Of This)","1","6","216933","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7pKfPomDEeI4TPT6EOYjn9","Imagine - Remastered","John Lennon","Imagine","1","1","187866","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3MjUtNVVq3C8Fn0MP3zhXa","...Baby One More Time","Britney Spears","...Baby One More Time (Digital Deluxe Version)","1","1","211066","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4ZkwCJ2aorTrwgbx3J59oo","Mevsim Sonbahar","Emir","Mevsim Sonbahar","1","1","216406","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:40riOy7x9W7GXjyGp4pjAv","Hotel California - 2013 Remaster","Eagles","Hotel California (2013 Remaster)","1","1","391376","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5cP52DlDN9yryuZVQDg3iq","Stayin' Alive - 2007 Remastered Version Saturday Night Fever","Bee Gees","Saturday Night Fever [The Original Movie Soundtrack]","1","1","285373","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3fuXKiEzDCs1IBnLHQ5CL0","Another Brick In The Wall, Pt. 2 - 2011 Remastered Version","Pink Floyd","The Wall [2011 - Remaster] (2011 Remastered Version)","1","5","238746","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1e0hllQ23AG0QGFgezgLOq","Yesterday - Remastered","The Beatles","Help! (Remastered)","1","13","125666","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5ou2BiQ9FxIYkxsYvYHpAT","Help! - Remastered","The Beatles","Help! (Remastered)","1","1","139560","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5RStjc42UAYI2NMY3cYpgz","Penny Lane - Remastered","The Beatles","Magical Mystery Tour (Remastered)","1","9","180893","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:51pQ7vY7WXzxskwloaeqyj","Stairway to Heaven - 1990 Remaster","Led Zeppelin","Led Zeppelin IV","1","4","478173","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4caiYv89C9GZdDD1RzshWd","It's Raining Men","The Weather Girls","Dance Hits - 80s & 90s","2","2","211533","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2olVm1lHicpveMAo4AUDRB","The Power Of Love","Huey Lewis & The News","Greatest Hits: Huey Lewis And The News","1","3","234333","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2WfaOiMkCvy7F5fcp2zZ8L","Take on Me","a-ha","Hunting High And Low","1","1","225280","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7hMIUZYn1ervzGn6CqLA7Z","Rose Tattoo","Dropkick Murphys","Signed And Sealed In Blood","1","3","306520","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3qriuhIxVQXmdHRIIzP4Fe","American Jesus","Bad Religion","Recipe For Hate","1","3","197533","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4G8gkOterJn0Ywt6uhqbhp","Radioactive","Imagine Dragons","Night Visions","1","1","186813","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2R1liFqvBLEYVqtx8RfXim","Dilek Taşı","Gülden Karaböcek","Dilek Taşı - Sevmek Nedir Ki","1","1","284000","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4U3Ggqyv2XgnS1u82HOGQX","Every Breath You Take","The Police","The Very Best Of Sting And The Police","1","4","251346","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3cfOd4CMv2snFaKAnMdnvK","All Star","Smash Mouth","Astro Lounge","1","5","200373","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5sIJNCEwXNcaJ9c9lMkPiy","Poison - Single Version","Alice Cooper","80s 100 Hits","1","80","268546","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4ACxa9buEUnOdYEoPcnMpi","Your Woman","White Town","Women In Technology","1","4","259893","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3d9DChrdc6BOeFsbrZ3Is0","Under The Bridge","Red Hot Chili Peppers","Blood Sugar Sex Magik (Deluxe Version)","1","11","264306","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5jRJlGB5EP7HFKwYBKvlSA","Fire","Diskopunk","Fire","1","1","197749","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4d4AIYFkR8MSWtKBmphyir","Give It All","Rise Against","Siren Song Of The Counter-Culture (Japan Version / International Version)","1","9","169830","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6L89mwZXSOwYl76YXfX13s","Basket Case","Green Day","Dookie","1","7","181533","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:69khPdm2Kfo6Wj0fCqeqK8","Knight to C-Sharp","Danny Baranowsky","Crypt of the Necrodancer","1","18","98759","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0rXKKQiBmzeBTPlK6vEOno","Crypteque","Danny Baranowsky","Crypt of the Necrodancer","1","5","165604","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2NxHbBNqkehfB2RCx6auu4","Dance of the Decorous","Danny Baranowsky","Crypt of the Necrodancer","1","14","167634","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2nFGJJ1B8DvGfXJy7L2aDk","Tombtorial","Danny Baranowsky","Crypt of the Necrodancer","1","1","198271","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:17SNUxOiBLtZpqvtXgZQSM","Rhythmortis","Danny Baranowsky","Crypt of the Necrodancer","1","2","149186","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4LN7WgL5mJVQedutMOx4Bl","Disco Descent","Danny Baranowsky","Crypt of the Necrodancer","1","4","180782","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5w3jT940b2E7jMyy7tFLTV","Mausoleum Mash","Danny Baranowsky","Crypt of the Necrodancer","1","6","175150","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1AC8ckieEx1OewYIjC5Oih","Konga Conga Kappa","Danny Baranowsky","Crypt of the Necrodancer","1","7","113264","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4Wlv57epXvmbfkvuDnH5WD","Fungal Funk","Danny Baranowsky","Crypt of the Necrodancer","1","8","160181","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6ycDNohJuGaK8JF8BMaY8A","Igneous Rock (feat. FamilyJules7x)","Danny Baranowsky, Familyjules7x","Crypt of the Necrodancer","1","13","164294","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4VURwXYRE9PVRd9oGNfJVM","March of the Profane (feat. FamilyJules7x)","Danny Baranowsky, Familyjules7x","Crypt of the Necrodancer","1","15","167634","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3DmzctBftBTo52zFe2K4RU","A Cold Sweat","Danny Baranowsky","Crypt of the Necrodancer","1","16","179829","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0UDbYyELLpAfEWURi2PSGf","A Hot Mess (feat. FamilyJules7x)","Danny Baranowsky, Familyjules7x","Crypt of the Necrodancer","1","17","179829","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5VfJHceUADdozb4lYroM1t","Styx and Stones","Danny Baranowsky","Crypt of the Necrodancer","1","19","182033","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2XGTo4OiDSTK8VxuGMT7vX","Heart of the Crypt","Danny Baranowsky","Crypt of the Necrodancer","1","20","161274","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1VZiUmvd0THASnTNCvDOgs","The Wight to Remain","Danny Baranowsky","Crypt of the Necrodancer","1","21","163178","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4ucAEs2F8o68GJB6CRp7He","For Whom the Knell Tolls (feat. FamilyJules7x)","Danny Baranowsky","Crypt of the Necrodancer","1","23","195234","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2oDL3FEQSYv8O47Kk5wivR","Momentum Mori","Danny Baranowsky","Crypt of the Necrodancer","1","24","169117","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2E0nig64V28hKi865SCwFf","Last Dance","Danny Baranowsky","Crypt of the Necrodancer","1","25","142050","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0Dwyo0BovYOD8V7xogmqOQ","Absolutetion (feat. FamilyJules7x)","Danny Baranowsky, Familyjules7x","Crypt of the Necrodancer","1","26","154004","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7lyKcZCiud0yr1EG9iT7Qx","Rhythmortis Filtered","Danny Baranowsky","Crypt of the Necrodancer","1","27","149186","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:77UO48zqZTXuwCwBAxbrVg","Disco Descent Shopkeeper","Danny Baranowsky","Crypt of the Necrodancer","1","28","180782","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3gjLnqv7KE6pXew5DOX9T0","Crypteque Shopkeeper","Danny Baranowsky","Crypt of the Necrodancer","1","29","165604","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:20q7msuax8ld8BtcQW2k7f","Mausoleum Mash Shopkeeper","Danny Baranowsky","Crypt of the Necrodancer","1","30","175150","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1U4ualuHg6KW4pagj4VI0M","Fungal Funk Shopkeeper","Danny Baranowsky","Crypt of the Necrodancer","1","31","160181","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7fFMM7WXgy1IMQfchTz0V4","Grave Throbbing Shopkeeper","Danny Baranowsky","Crypt of the Necrodancer","1","32","170701","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4RE88zTm2VsmjtQE4FyYCW","Portabellohead Shopkeeper","Danny Baranowsky","Crypt of the Necrodancer","1","33","170392","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1NlzpBH1YjDIXUIE54Ez9E","Stone Cold Shopkeeper","Danny Baranowsky","Crypt of the Necrodancer","1","34","164294","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0Une0xz54QBOL05ymOJ3ne","Igneous Rock Shopkeeper (feat. FamilyJules7x)","Danny Baranowsky, Familyjules7x","Crypt of the Necrodancer","1","35","164294","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6i7mVMou3lQcR7211LomyR","March of the Profane Shopkeeper (feat. FamilyJules7x)","Danny Baranowsky, Familyjules7x","Crypt of the Necrodancer","1","37","167634","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7u1yU6skGkDgaI248QHz6I","A Cold Sweat Shopkeeper","Danny Baranowsky","Crypt of the Necrodancer","1","38","179829","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0cyzNI8EKfXQbVxch2NUAO","A Hot Mess Shopkeeper (feat. FamilyJules7x)","Danny Baranowsky, Familyjules7x","Crypt of the Necrodancer","1","39","179829","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4xBkUdRbecuXRKKnTDF2Rx","Styx and Stones Shopkeeper","Danny Baranowsky","Crypt of the Necrodancer","1","40","182033","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5vWJd5ifUB8a3GdbaxCNBN","Heart of the Crypt Shopkeeper","Danny Baranowsky","Crypt of the Necrodancer","1","41","161274","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3UxJqPYnOsslgKkvAr7E6M","The Wight to Remain Shopkeeper","Danny Baranowsky","Crypt of the Necrodancer","1","42","163178","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3HBYDweaMdyLfsS8Hz0PZE","Dead End","Danny Baranowsky","Crypt of the Necrodancer","1","43","235753","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5uO30wvPBNsDTiXUsKXlk1","Chip On Your Shoulder (Electric High Mix)","8 Bit Weapon","Bits With Byte","1","12","200649","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5Srfby5SmlpyFVGX2eq6Vx","Thunderclout - Original Mix","Savant","Vario","1","16","347715","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:33m0aVQvsfvanuwG6rByrd","Sommarfågel - Bassnectar Remix","Wintergatan","Into the Sun","1","11","136666","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6BSQnLt5RpRmSsog5vurVy","Marble Machine (Piano Version)","Wintergatan","Marble Machine (Piano Version)","1","1","167666","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:441W8jUIbbZQboSzQKee6G","Marble Machine","Wintergatan","Marble Machine","1","1","243782","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7pBcon5GqvUfn58HRfF8wv","Afreen Afreen (Coke Studio Season 9)","Rahat Fateh Ali Khan, Momina Mustehsan","Afreen Afreen (Coke Studio Season 9)","1","1","400000","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0heVxCe1a2TPdu4sjbyWza","Fall Victim","Alkaline Trio","Crimson","1","8","198266","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7KY6i4Sr0jty3MHLlaIouA","Cosmopolitan","Nine Black Alps","Everything Is","1","2","155945","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1pGcoGcEbNKxbqMlYWK36g","Your Time Has Come","Audioslave","Out of Exile","1","1","255426","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0r2Bul2NuCViraT2zX1l5j","Get Low","Ying Yang Twins, Lil Jon & The East Side Boyz","Kings Of Crunk","1","17","334066","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0k2GOhqsrxDTAbFFSdNJjT","Temperature","Sean Paul","The Trinity","1","11","218573","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3PPsSOfwcXMB1TbmG8BUeB","Don't Listen To The Radio","The Vines","Don't Listen To The Radio","1","1","131840","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7aUQKqlFwXVxWgEiIfargD","Morphine","Thomas Gold, Lush & Simon","Morphine","1","1","192000","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4ta97KyyCWLCQAAFtOWFpy","Language","Porter Robinson","Language","1","1","368475","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7K4uyUh53wGiHPRpVp68TQ","Kiss It","Dorothy","ROCKISDEAD","1","1","153351","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2ACOWPLUe4A4KuQ5ioD2od","That's My Girl","Fifth Harmony","7/27 (Deluxe)","1","1","204013","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4j71Wz1AsHJPx5ZRZ75WYk","SQRT - Radio Edit","Vigel","SQRT","1","1","201093","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:02KvCQavZNanblSm3FJt6D","Introspective","Josie O'Connor","Sleepy Baby Piano","1","6","174375","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0M7gRVPeVUAUDbS8N0kmdb","Speck of Dust","Fellows","Speck of Dust","1","1","247250","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7J9XzqfLGNJRGeaIB4cBOq","Cave Story Theme (Piano Version)","Game Soundtrack Cat","Cave Story (Piano Selections)","1","1","86505","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3SLWk0ELGmsxIMbe5WqrIT","Metal Music Madness","Hakkı Bluoyd","Metal Music Madness","1","1","228048","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2374M0fQpWi3dLnB54qaLX","Africa","Toto","Toto IV","1","10","295893","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:51TG9W3y9qyO8BY5RXKgnZ","Symphony Of Destruction","Megadeth","Countdown To Extinction","1","2","246733","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:464SfY8SjAlr4i9urV8r7K","Nowhere Ride","The Chelsea Smile","Nowhere Ride","1","2","218946","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4V05j7HDUU2bZQwDOeIySh","Last Resort","Papa Roach","To Be Loved: The Best Of Papa Roach (Explicit Version)","1","2","200480","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:119lJoX079K9b6veWvf4OO","Satyros","Faun","Renaissance (Pagan Medieval Folk)","1","1","216200","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5zhuWncJsBKrQ1HhmAKNAg","Peer Gynt, Op. 23: IV. In the Hall of the Mountain King","Edvard Grieg, Andrew Davis, Philharmonia Orchestra","Fright Night: Music That Goes Bump in the Night","1","3","144733","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2AlvxirWO2PxlouWt2wWES","Business Cat","Mr Weebl","On Board the Beef Bus","1","2","144626","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2vUjo3903fUHjpn3JtGqYS","Russian Dancing Men","Mr Weebl","Magical Chalk Toilet","1","1","105003","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7nT99YzbayQq6WyBZFP6PW","Amazing Horse","Mr Weebl","Yesterday's Lemon","1","1","129600","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5f7Ugr3GGBdBcIc1McjGvr","Narwhals","Mr Weebl","Yesterday's Lemon","1","3","119205","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2IzWHbZV1XNASaewFq5oOg","Badger Badger Badger","Mr Weebl","Hands Over Pastry","1","1","147000","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
